date,units,estimated_revenue,event_name,event_type,weekday,month,year,avg_selling_price,moving_average_28
2015-01-30,37440.0,112908.90991210938,None,None,Friday,1,2015,3.015729431413178,34507.21428571428
2015-01-31,50828.0,150369.81640625,None,None,Saturday,1,2015,2.9584051390227826,34855.17857142857
2015-02-01,40385.0,120588.36981201172,SuperBowl,Sporting,Sunday,2,2015,2.985969290875615,34881.53571428572
2015-02-02,35006.0,104233.43115234375,None,None,Monday,2,2015,2.9775875893373636,34892.78571428572
2015-02-03,37405.0,110864.03636169434,None,None,Tuesday,2,2015,2.96388280608727,35061.46428571428
2015-02-04,33992.0,101687.0863647461,None,None,Wednesday,2,2015,2.9915005402667125,35233.857142857145
2015-02-05,34647.0,102668.11790466309,None,None,Thursday,2,2015,2.9632614051624406,35434.5
2015-02-06,36809.0,107277.5112915039,None,None,Friday,2,2015,2.9144369934392107,35521.07142857143
2015-02-07,50836.0,151816.25845336914,None,None,Saturday,2,2015,2.9863926834009193,35767.142857142855
2015-02-08,49719.0,152700.25872802734,None,None,Sunday,2,2015,3.0712656877255644,35933.32142857143
2015-02-09,39170.0,117612.99813842773,None,None,Monday,2,2015,3.0026295159159493,36061.75
2015-02-10,35464.0,108126.63018798828,None,None,Tuesday,2,2015,3.0489124235277543,36245.32142857143
2015-02-11,35701.0,108078.63940429688,None,None,Wednesday,2,2015,3.0273280693621154,36411.107142857145
2015-02-12,38570.0,115708.09762573242,None,None,Thursday,2,2015,2.999950677358891,36607.78571428572
2015-02-13,36936.0,112409.01571655273,None,None,Friday,2,2015,3.0433456713383347,36680.892857142855
2015-02-14,41614.0,128469.77856445312,ValentinesDay,Cultural,Saturday,2,2015,3.0871768771195542,36553.92857142857
2015-02-15,44007.0,140256.0108947754,None,None,Sunday,2,2015,3.1871295679045466,36671.17857142857
2015-02-16,37147.0,116162.9521484375,PresidentsDay,National,Monday,2,2015,3.1271153026741727,36768.857142857145
2015-02-17,30697.0,96497.01068115234,None,None,Tuesday,2,2015,3.143532289186316,36852.21428571428
2015-02-18,28505.0,87432.5590209961,LentStart,Religious,Wednesday,2,2015,3.067270970741838,36866.357142857145
2015-02-19,28808.0,90275.04618835449,None,None,Thursday,2,2015,3.1336797482766765,36973.96428571428
2015-02-20,33119.0,103151.92733764648,None,None,Friday,2,2015,3.114584599101618,37006.03571428572
2015-02-21,42109.0,132141.28909301758,None,None,Saturday,2,2015,3.1380771116155115,37003.46428571428
2015-02-22,43759.0,136821.98107910156,None,None,Sunday,2,2015,3.126716357300248,37044.03571428572
2015-02-23,31522.0,99071.03596496582,None,None,Monday,2,2015,3.142917199573816,37085.607142857145
2015-02-24,29780.0,92196.31077575684,None,None,Tuesday,2,2015,3.0959137265197056,37153.71428571428
2015-02-25,29227.0,90718.2889251709,LentWeek2,Religious,Wednesday,2,2015,3.1039206529979437,37193.82142857143
2015-02-26,29223.0,92121.58932495117,None,None,Thursday,2,2015,3.152365921532737,37229.46428571428
2015-02-27,33566.0,105107.79043579102,None,None,Friday,2,2015,3.13137670368203,37091.107142857145
2015-02-28,44154.0,138672.8966369629,None,None,Saturday,2,2015,3.140664416292134,36852.75
2015-03-01,45186.0,148438.7367553711,None,None,Sunday,3,2015,3.285060345137235,37024.21428571428
2015-03-02,35398.0,113829.23403930664,None,None,Monday,3,2015,3.215696763639376,37038.21428571428
2015-03-03,34387.0,108001.91035461426,None,None,Tuesday,3,2015,3.140777338954089,36930.42857142857
2015-03-04,31774.0,100027.71812438965,None,None,Wednesday,3,2015,3.148099645130914,36851.21428571428
2015-03-05,32819.0,102463.14233398438,Purim End,Religious,Thursday,3,2015,3.122067775800127,36785.92857142857
2015-03-06,35937.0,112089.59552001953,None,None,Friday,3,2015,3.119058227454143,36754.78571428572
2015-03-07,44229.0,140162.10232543945,None,None,Saturday,3,2015,3.16900907380767,36518.82142857143
2015-03-08,47379.0,149976.9337463379,None,None,Sunday,3,2015,3.1654727568403276,36435.25
2015-03-09,36020.0,113439.70979309082,None,None,Monday,3,2015,3.1493534090252866,36322.75
2015-03-10,33597.0,106317.42379760742,None,None,Tuesday,3,2015,3.16449158548702,36256.07142857143
2015-03-11,32891.0,103024.44831848145,None,None,Wednesday,3,2015,3.132299058054831,36155.71428571428
2015-03-12,34391.0,106397.1233215332,None,None,Thursday,3,2015,3.093749042526626,36006.46428571428
2015-03-13,36623.0,112677.43626403809,None,None,Friday,3,2015,3.076685041204655,35995.28571428572
2015-03-14,44471.0,137480.43954467773,None,None,Saturday,3,2015,3.0914627407676405,36097.32142857143
2015-03-15,48827.0,152567.41485595703,None,None,Sunday,3,2015,3.124652648247016,36269.46428571428
2015-03-16,35495.0,110998.3860168457,None,None,Monday,3,2015,3.127155543508824,36210.46428571428
2015-03-17,31412.0,98187.30584716797,StPatricksDay,Cultural,Tuesday,3,2015,3.125789693339105,36236.0
2015-03-18,29947.0,93405.72439575195,None,None,Wednesday,3,2015,3.1190344407036417,36287.5
2015-03-19,29369.0,92318.97555541992,None,None,Thursday,3,2015,3.1434156953052512,36307.53571428572
2015-03-20,32999.0,103131.50413513184,None,None,Friday,3,2015,3.1252918008161408,36303.25
2015-03-21,41982.0,131102.35342407227,None,None,Saturday,3,2015,3.122822958031353,36298.71428571428
2015-03-22,44014.0,140114.08856201172,None,None,Sunday,3,2015,3.1833982042534585,36307.82142857143
2015-03-23,32338.0,102645.16258239746,None,None,Monday,3,2015,3.174134534677391,36336.96428571428
2015-03-24,26841.0,83677.22792816162,None,None,Tuesday,3,2015,3.117515291090556,36232.0
2015-03-25,31995.0,101850.15449523926,None,None,Wednesday,3,2015,3.1833147209013677,36330.857142857145
2015-03-26,29902.0,92770.01113891602,None,None,Thursday,3,2015,3.102468434851047,36355.107142857145
2015-03-27,32535.0,100537.26594543457,None,None,Friday,3,2015,3.090126508235272,36318.28571428572
2015-03-28,41531.0,129264.07565307617,None,None,Saturday,3,2015,3.11247202458588,36224.607142857145
2015-03-29,42583.0,132963.97494506836,None,None,Sunday,3,2015,3.122466123689462,36131.642857142855
2015-03-30,31899.0,98970.20391845703,None,None,Monday,3,2015,3.1026114899669905,36006.67857142857
2015-03-31,30956.0,96061.91061401367,None,None,Tuesday,3,2015,3.103175817741752,35884.142857142855
2015-04-01,35060.0,108987.76620483398,None,None,Wednesday,4,2015,3.1086071364755843,36001.5
2015-04-02,33817.0,102288.92797851562,None,None,Thursday,4,2015,3.024778306133472,36037.142857142855
2015-04-03,44108.0,132750.87365722656,None,None,Friday,4,2015,3.009677919135453,36328.96428571428
2015-04-04,48419.0,147209.0124206543,None,None,Saturday,4,2015,3.04031500899759,36478.607142857145
2015-04-05,41636.0,133510.68774414062,Easter,Cultural,Sunday,4,2015,3.20661657565906,36273.5
2015-04-06,36215.0,115675.55825805664,None,None,Monday,4,2015,3.1941338743077905,36280.46428571428
2015-04-07,33911.0,106345.93334960938,None,None,Tuesday,4,2015,3.1360305903573877,36291.67857142857
2015-04-08,34149.0,107403.47888183594,None,None,Wednesday,4,2015,3.145142723998827,36336.607142857145
2015-04-09,34437.0,107585.9372253418,None,None,Thursday,4,2015,3.124137910542202,36338.25
2015-04-10,36853.0,114582.54278564453,None,None,Friday,4,2015,3.1091781614968803,36346.46428571428
2015-04-11,45272.0,140711.78854370117,Pesach End,Religious,Saturday,4,2015,3.1081416448069707,36375.07142857143
2015-04-12,47180.0,150877.5407409668,OrthodoxEaster,Religious,Sunday,4,2015,3.1979131144757695,36316.25
2015-04-13,34494.0,108344.74626159668,None,None,Monday,4,2015,3.140973684165266,36280.5
2015-04-14,33597.0,102896.80604553223,None,None,Tuesday,4,2015,3.0626783952594643,36358.53571428572
2015-04-15,34690.0,106913.76145935059,None,None,Wednesday,4,2015,3.0819764041323316,36527.92857142857
2015-04-16,31431.0,98373.39561462402,None,None,Thursday,4,2015,3.129820737953741,36601.57142857143
2015-04-17,33059.0,103030.46308898926,None,None,Friday,4,2015,3.1165632078704517,36603.71428571428
2015-04-18,42516.0,132625.7425994873,None,None,Saturday,4,2015,3.119431334073932,36622.78571428572
2015-04-19,44359.0,141758.51690673828,None,None,Sunday,4,2015,3.1957103836141094,36635.107142857145
2015-04-20,33118.0,105781.11683654785,None,None,Monday,4,2015,3.1940671790732487,36662.96428571428
2015-04-21,30227.0,96605.94486999512,None,None,Tuesday,4,2015,3.1960149823004307,36783.892857142855
2015-04-22,30382.0,95237.55242919922,None,None,Wednesday,4,2015,3.1346702794154178,36726.28571428572
2015-04-23,30658.0,96459.97427368164,None,None,Thursday,4,2015,3.1463231219806134,36753.28571428572
2015-04-24,34423.0,107246.75479125977,None,None,Friday,4,2015,3.1155551460145765,36820.71428571428
2015-04-25,43598.0,136837.32051086426,None,None,Saturday,4,2015,3.1386146270669357,36894.53571428572
2015-04-26,43406.0,136222.33547973633,None,None,Sunday,4,2015,3.1383296198621466,36923.92857142857
2015-04-27,33444.0,105241.5622253418,None,None,Monday,4,2015,3.1467994924453353,36979.107142857145
2015-04-28,29750.0,92166.51640319824,None,None,Tuesday,4,2015,3.0980341648133862,36936.03571428572
2015-04-29,28667.0,87707.97018432617,None,None,Wednesday,4,2015,3.0595447791651087,36707.71428571428
2015-04-30,30553.0,94389.57331848145,None,None,Thursday,4,2015,3.0893716924191224,36591.142857142855
2015-05-01,40976.0,124224.80967712402,None,None,Friday,5,2015,3.0316480299961936,36479.28571428572
2015-05-02,47052.0,141390.03118896484,None,None,Saturday,5,2015,3.0049738839786797,36430.46428571428
2015-05-03,49102.0,154247.24258422852,None,None,Sunday,5,2015,3.141363744536445,36697.107142857145
2015-05-04,38169.0,118548.28701782227,None,None,Monday,5,2015,3.1058787764369584,36766.892857142855
2015-05-05,35089.0,107840.61428833008,Cinco De Mayo,Cultural,Tuesday,5,2015,3.073345330112858,36808.96428571428
2015-05-06,35296.0,107104.4532623291,None,None,Wednesday,5,2015,3.0344643376679823,36849.92857142857
2015-05-07,33321.0,103686.5629119873,None,None,Thursday,5,2015,3.1117482342062757,36810.07142857143
2015-05-08,37424.0,114875.97135925293,None,None,Friday,5,2015,3.0695802522245867,36830.46428571428
2015-05-09,47269.0,145414.5810699463,None,None,Saturday,5,2015,3.076320232497965,36901.78571428572
2015-05-10,38030.0,119017.46342468262,Mother's day,Cultural,Sunday,5,2015,3.1295677997549993,36575.0
2015-05-11,37192.0,117806.75247192383,None,None,Monday,5,2015,3.167529373841789,36671.357142857145
2015-05-12,35033.0,109681.7642211914,None,None,Tuesday,5,2015,3.130812782838792,36722.642857142855
2015-05-13,33685.0,104737.52919006348,None,None,Wednesday,5,2015,3.1093225230833745,36686.75
2015-05-14,32054.0,102147.04052734375,None,None,Thursday,5,2015,3.186717430814992,36709.0
2015-05-15,37764.0,116856.18650817871,None,None,Friday,5,2015,3.094380534587933,36877.03571428572
2015-05-16,44336.0,138699.07864379883,None,None,Saturday,5,2015,3.1283624739218427,36942.03571428572
2015-05-17,44493.0,141537.69885253906,None,None,Sunday,5,2015,3.1811228474712667,36946.82142857143
2015-05-18,34296.0,108710.58140563965,None,None,Monday,5,2015,3.169774358690216,36988.892857142855
2015-05-19,30671.0,97688.57528686523,None,None,Tuesday,5,2015,3.1850469592404953,37004.75
2015-05-20,31158.0,98024.18444824219,None,None,Wednesday,5,2015,3.1460358318326653,37032.46428571428
2015-05-21,30601.0,95351.64222717285,None,None,Thursday,5,2015,3.1159649105314484,37030.42857142857
2015-05-22,36267.0,113071.4264831543,None,None,Friday,5,2015,3.11774964797624,37096.28571428572
2015-05-23,39975.0,125406.1591796875,None,None,Saturday,5,2015,3.1371146761647903,36966.892857142855
2015-05-24,37426.0,121743.20205688477,None,None,Sunday,5,2015,3.2529044529707893,36753.32142857143
2015-05-25,37817.0,121412.8139038086,MemorialDay,National,Monday,5,2015,3.2105353122619085,36909.5
2015-05-26,30879.0,97959.39450073242,None,None,Tuesday,5,2015,3.172362916568944,36949.82142857143
2015-05-27,30097.0,94622.92077636719,None,None,Wednesday,5,2015,3.143931979146333,37000.892857142855
2015-05-28,30216.0,93153.95330810547,None,None,Thursday,5,2015,3.0829346474750285,36988.857142857145
2015-05-29,32925.0,100133.33010864258,None,None,Friday,5,2015,3.0412552804447253,36701.32142857143
2015-05-30,40938.0,126925.91708374023,None,None,Saturday,5,2015,3.1004425493121364,36482.96428571428
2015-05-31,43463.0,138318.8931274414,None,None,Sunday,5,2015,3.1824515824365878,36281.57142857143
2015-06-01,38654.0,120562.59451293945,None,None,Monday,6,2015,3.11901988184766,36298.892857142855
2015-06-02,37424.0,108308.38876342773,None,None,Tuesday,6,2015,2.8940890541745334,36382.28571428572
2015-06-03,37990.0,114517.07160949707,None,None,Wednesday,6,2015,3.0144004108843663,36478.5
2015-06-04,34922.0,105612.12925720215,NBAFinalsStart,Sporting,Thursday,6,2015,3.0242291179543597,36535.67857142857
2015-06-05,39889.0,117720.11614990234,None,None,Friday,6,2015,2.951192462831917,36623.71428571428
2015-06-06,47507.0,141779.88485717773,None,None,Saturday,6,2015,2.984399874906387,36632.21428571428
2015-06-07,48426.0,146275.4810180664,None,None,Sunday,6,2015,3.0205980468770166,37003.5
2015-06-08,39922.0,118147.60871887207,None,None,Monday,6,2015,2.959461167247935,37101.0
2015-06-09,38184.0,112052.60333251953,None,None,Tuesday,6,2015,2.9345433514697135,37213.53571428572
2015-06-10,35176.0,106357.64608764648,None,None,Wednesday,6,2015,3.023585572198274,37266.78571428572
2015-06-11,35585.0,106235.55252075195,None,None,Thursday,6,2015,2.9854026280947576,37392.892857142855
2015-06-12,40282.0,118629.62287902832,None,None,Friday,6,2015,2.94497847373587,37482.82142857143
2015-06-13,44853.0,135317.76766967773,None,None,Saturday,6,2015,3.016916765203615,37501.28571428572
2015-06-14,48981.0,143739.2673034668,None,None,Sunday,6,2015,2.934592337916065,37661.57142857143
2015-06-15,47580.0,140645.30612182617,None,None,Monday,6,2015,2.955975328327578,38136.0
2015-06-16,31698.0,95151.65194702148,NBAFinalsEnd,Sporting,Tuesday,6,2015,3.0018187881576592,38172.67857142857
2015-06-17,31478.0,95385.81469726562,None,None,Wednesday,6,2015,3.0302374578202436,38184.107142857145
2015-06-18,34425.0,102202.92691040039,Ramadan starts,Religious,Thursday,6,2015,2.9688577170777166,38320.67857142857
2015-06-19,37829.0,111813.53359985352,None,None,Friday,6,2015,2.9557623410572185,38376.46428571428
2015-06-20,44255.0,129448.84786987305,None,None,Saturday,6,2015,2.9250671759094575,38529.32142857143
2015-06-21,41413.0,121644.07913208008,Father's day,Cultural,Sunday,6,2015,2.937340427693721,38671.71428571428
2015-06-22,34846.0,104958.68133544922,None,None,Monday,6,2015,3.0120725861059867,38565.607142857145
2015-06-23,33071.0,97983.32815551758,None,None,Tuesday,6,2015,2.9628172161566804,38643.892857142855
2015-06-24,31622.0,94113.9250793457,None,None,Wednesday,6,2015,2.9762167187194266,38698.357142857145
2015-06-25,32376.0,93913.2730255127,None,None,Thursday,6,2015,2.900706480896735,38775.5
2015-06-26,35945.0,107180.92599487305,None,None,Friday,6,2015,2.9818034773924897,38883.357142857145
2015-06-27,42213.0,125620.21118164062,None,None,Saturday,6,2015,2.9758655196655206,38928.892857142855
2015-06-28,42946.0,130587.04196166992,None,None,Sunday,6,2015,3.0407265394139134,38910.42857142857
2015-06-29,33928.0,102892.3826751709,None,None,Monday,6,2015,3.0326686711616038,38741.642857142855
2015-06-30,32179.0,95041.23500061035,None,None,Tuesday,6,2015,2.9535173560586205,38554.32142857143
2015-07-01,38077.0,112470.92127990723,None,None,Wednesday,7,2015,2.9537758037636164,38557.42857142857
2015-07-02,41844.0,124629.42556762695,None,None,Thursday,7,2015,2.978430015477176,38804.642857142855
2015-07-03,54154.0,157721.45663452148,None,None,Friday,7,2015,2.9124618058596132,39314.107142857145
2015-07-04,37489.0,109252.77734375,IndependenceDay,National,Saturday,7,2015,2.914262246092187,38956.32142857143
2015-07-05,43532.0,131746.93545532227,None,None,Sunday,7,2015,3.0264388370697937,38781.53571428572
2015-07-06,41538.0,124382.23460388184,None,None,Monday,7,2015,2.994420400690496,38839.25
2015-07-07,37355.0,112107.08460998535,None,None,Tuesday,7,2015,3.001126612501281,38809.642857142855
2015-07-08,36049.0,109268.68013000488,None,None,Wednesday,7,2015,3.0311154298317535,38840.82142857143
2015-07-09,38210.0,112585.21633911133,None,None,Thursday,7,2015,2.9464856409084357,38934.57142857143
2015-07-10,39895.0,121185.9091796875,None,None,Friday,7,2015,3.0376214858926556,38920.75
2015-07-11,47405.0,142596.5439453125,None,None,Saturday,7,2015,3.008048601314471,39011.892857142855
2015-07-12,49594.0,149849.03161621094,None,None,Sunday,7,2015,3.021515336859518,39033.78571428572
2015-07-13,39058.0,118378.85899353027,None,None,Monday,7,2015,3.0308479439175144,38729.42857142857
2015-07-14,36831.0,108693.7137298584,None,None,Tuesday,7,2015,2.9511475042724444,38912.75
2015-07-15,38095.0,114399.37521362305,None,None,Wednesday,7,2015,3.003002368122406,39149.07142857143
2015-07-16,37478.0,112367.80700683594,None,None,Thursday,7,2015,2.99823381735514,39258.107142857145
2015-07-17,41847.0,121901.20381164551,None,None,Friday,7,2015,2.913021335141002,39401.607142857145
2015-07-18,45660.0,136418.81091308594,Eid al-Fitr,Religious,Saturday,7,2015,2.987709393628689,39451.78571428572
2015-07-19,47784.0,141206.26037597656,None,None,Sunday,7,2015,2.955095018750556,39679.32142857143
2015-07-20,37547.0,112895.36431884766,None,None,Monday,7,2015,3.0067745577235905,39775.78571428572
2015-07-21,34138.0,102282.80812072754,None,None,Tuesday,7,2015,2.996157013320275,39813.892857142855
2015-07-22,33376.0,98298.0793762207,None,None,Wednesday,7,2015,2.945172560409297,39876.53571428572
2015-07-23,34195.0,100600.44299316406,None,None,Thursday,7,2015,2.941963532480306,39941.5
2015-07-24,38441.0,113530.02613830566,None,None,Friday,7,2015,2.9533577726465405,40030.642857142855
2015-07-25,42624.0,128139.99069213867,None,None,Saturday,7,2015,3.0062873191661663,40045.32142857143
2015-07-26,44192.0,134069.31176757812,None,None,Sunday,7,2015,3.0337914502076875,40089.82142857143
2015-07-27,36126.0,107559.5041809082,None,None,Monday,7,2015,2.977343303463107,40168.32142857143
2015-07-28,32955.0,96801.30097961426,None,None,Tuesday,7,2015,2.937378272784532,40196.03571428572
2015-07-29,31593.0,93645.3059387207,None,None,Wednesday,7,2015,2.9641156565923055,39964.46428571428
2015-07-30,33587.0,98858.65631103516,None,None,Thursday,7,2015,2.9433607142952676,39669.57142857143
2015-07-31,41478.0,123106.82722473145,None,None,Friday,7,2015,2.9680029708455433,39216.857142857145
2015-08-01,49150.0,147714.32482910156,None,None,Saturday,8,2015,3.005377921243165,39633.32142857143
2015-08-02,51541.0,153037.61813354492,None,None,Sunday,8,2015,2.9692403743339266,39919.357142857145
2015-08-03,45257.0,135070.12089538574,None,None,Monday,8,2015,2.9845133547381786,40052.17857142857
2015-08-04,37658.0,112771.51892089844,None,None,Tuesday,8,2015,2.994623158980786,40063.0
2015-08-05,38279.0,113009.55708312988,None,None,Wednesday,8,2015,2.952259909692779,40142.642857142855
2015-08-06,37798.0,113802.5592956543,None,None,Thursday,8,2015,3.0108090188807424,40127.92857142857
2015-08-07,40137.0,122056.70816040039,None,None,Friday,8,2015,3.0410022712310436,40136.57142857143
2015-08-08,48104.0,144078.6226196289,None,None,Saturday,8,2015,2.995148482862733,40161.53571428572
2015-08-09,51961.0,156706.3446044922,None,None,Sunday,8,2015,3.0158454341620096,40246.07142857143
2015-08-10,38324.0,116265.93228149414,None,None,Monday,8,2015,3.0337629757200224,40219.857142857145
2015-08-11,36449.0,107945.42420959473,None,None,Tuesday,8,2015,2.9615469343355025,40206.21428571428
2015-08-12,37351.0,111714.06051635742,None,None,Wednesday,8,2015,2.990925557986598,40179.642857142855
2015-08-13,36055.0,107328.15835571289,None,None,Thursday,8,2015,2.9767898587078876,40128.82142857143
2015-08-14,40762.0,119834.80178833008,None,None,Friday,8,2015,2.9398656049342544,40090.07142857143
2015-08-15,48436.0,146425.1376953125,None,None,Saturday,8,2015,3.023064202149486,40189.21428571428
2015-08-16,50540.0,152766.77615356445,None,None,Sunday,8,2015,3.022690466038078,40287.642857142855
2015-08-17,39112.0,118306.31860351562,None,None,Monday,8,2015,3.0248087186417374,40343.53571428572
2015-08-18,35245.0,107223.2961730957,None,None,Tuesday,8,2015,3.0422271576988424,40383.07142857143
2015-08-19,33707.0,101686.87115478516,None,None,Wednesday,8,2015,3.0167879418157995,40394.892857142855
2015-08-20,32516.0,98606.28945922852,None,None,Thursday,8,2015,3.0325467295863118,40334.92857142857
2015-08-21,36963.0,111290.02554321289,None,None,Friday,8,2015,3.0108493775725154,40282.142857142855
2015-08-22,45080.0,136677.41096496582,None,None,Saturday,8,2015,3.0318857800569172,40369.857142857145
2015-08-23,47596.0,146334.1004333496,None,None,Sunday,8,2015,3.074504169118195,40491.42857142857
2015-08-24,35093.0,106816.2795715332,None,None,Monday,8,2015,3.0438058750045083,40454.53571428572
2015-08-25,31295.0,96872.65016174316,None,None,Tuesday,8,2015,3.095467332217388,40395.25
2015-08-26,31967.0,96770.42402648926,None,None,Wednesday,8,2015,3.027197548299473,40408.607142857145
2015-08-27,32076.0,96683.6701965332,None,None,Thursday,8,2015,3.014205954499726,40354.642857142855
2015-08-28,36251.0,106949.04722595215,None,None,Friday,8,2015,2.950237158311554,40167.96428571428
2015-08-29,45236.0,135630.38766479492,None,None,Saturday,8,2015,2.998284279441041,40028.17857142857
2015-08-30,48517.0,147140.1632385254,None,None,Sunday,8,2015,3.0327547712868768,39920.17857142857
2015-08-31,35885.0,108437.11932373047,None,None,Monday,8,2015,3.021795160198703,39585.46428571428
2015-09-01,37955.0,113222.5444946289,None,None,Tuesday,9,2015,2.983073231316794,39596.07142857143
2015-09-02,36590.0,108753.31698608398,None,None,Wednesday,9,2015,2.972214183823011,39535.75
2015-09-03,39619.0,115525.04148864746,None,None,Thursday,9,2015,2.9158999845692084,39600.78571428572
2015-09-04,39270.0,118038.44082641602,None,None,Friday,9,2015,3.00581718427339,39569.82142857143
2015-09-05,47487.0,141279.87274169922,None,None,Saturday,9,2015,2.9751273557331315,39547.78571428572
2015-09-06,45248.0,130909.95776367188,None,None,Sunday,9,2015,2.8931656153569634,39308.03571428572
2015-09-07,45762.0,136344.86923217773,LaborDay,National,Monday,9,2015,2.9794342299763503,39573.67857142857
2015-09-08,36169.0,107219.68542480469,None,None,Tuesday,9,2015,2.9644083448479273,39563.67857142857
2015-09-09,38102.0,110386.4663696289,None,None,Wednesday,9,2015,2.8971305015387356,39590.5
2015-09-10,35693.0,106889.16763305664,None,None,Thursday,9,2015,2.9946815239138385,39577.57142857143
2015-09-11,40286.0,118546.18745422363,None,None,Friday,9,2015,2.9426149891829327,39560.57142857143
2015-09-12,50103.0,149580.92251586914,None,None,Saturday,9,2015,2.9854683854433697,39620.107142857145
2015-09-13,51340.0,155184.87646484375,None,None,Sunday,9,2015,3.0226894519837115,39648.67857142857
2015-09-14,38071.0,115214.13586425781,None,None,Monday,9,2015,3.0262965476151877,39611.5
2015-09-15,37425.0,110551.15173339844,None,None,Tuesday,9,2015,2.9539385900707664,39689.357142857145
2015-09-16,33645.0,99786.76683044434,None,None,Wednesday,9,2015,2.96587210077112,39687.142857142855
2015-09-17,33998.0,102069.2466583252,None,None,Thursday,9,2015,3.002213267201753,39740.07142857143
2015-09-18,38689.0,116140.77531433105,None,None,Friday,9,2015,3.0019068808790883,39801.71428571428
2015-09-19,48279.0,147238.19583129883,None,None,Saturday,9,2015,3.0497358236769365,39915.96428571428
2015-09-20,49979.0,152956.3250732422,None,None,Sunday,9,2015,3.0604118744521136,40001.07142857143
2015-09-21,36145.0,111121.68533325195,None,None,Monday,9,2015,3.0743307603610996,40038.642857142855
2015-09-22,33518.0,101547.94465637207,None,None,Tuesday,9,2015,3.0296540562197047,40118.03571428572
2015-09-23,33497.0,102078.01725769043,None,None,Wednesday,9,2015,3.04737789227962,40172.67857142857
2015-09-24,32967.0,99041.87819671631,EidAlAdha,Religious,Thursday,9,2015,3.0042733095737044,40204.5
2015-09-25,38680.0,116607.75653076172,None,None,Friday,9,2015,3.0146782970724333,40291.25
2015-09-26,46636.0,140574.4645690918,None,None,Saturday,9,2015,3.014290774703915,40341.25
2015-09-27,47613.0,147900.25396728516,None,None,Sunday,9,2015,3.1062998333918292,40308.96428571428
2015-09-28,34262.0,103761.69090270996,None,None,Monday,9,2015,3.028477348161519,40251.0
2015-09-29,30615.0,94829.22750854492,None,None,Tuesday,9,2015,3.0974759924398145,39988.857142857145
2015-09-30,31270.0,95573.79400634766,None,None,Wednesday,9,2015,3.0564053088054894,39798.857142857145
2015-10-01,37677.0,114303.4759979248,None,None,Thursday,10,2015,3.033773283380439,39729.5
2015-10-02,44376.0,132898.92205810547,None,None,Friday,10,2015,2.9948377965140045,39911.857142857145
2015-10-03,54687.0,165268.1690673828,None,None,Saturday,10,2015,3.0220741504815187,40169.0
2015-10-04,52895.0,162029.95544433594,None,None,Sunday,10,2015,3.0632376490090922,40442.107142857145
2015-10-05,42474.0,129670.37927246094,None,None,Monday,10,2015,3.052935425730116,40324.67857142857
2015-10-06,38855.0,118088.611328125,None,None,Tuesday,10,2015,3.0392127481180027,40420.607142857145
2015-10-07,35887.0,108279.68536376953,None,None,Wednesday,10,2015,3.01723981842365,40341.5
2015-10-08,37819.0,113897.42442321777,None,None,Thursday,10,2015,3.011645586166154,40417.42857142857
2015-10-09,43595.0,131194.47637939453,None,None,Friday,10,2015,3.0093927372266207,40535.607142857145
2015-10-10,48787.0,150128.00677490234,None,None,Saturday,10,2015,3.0772133309058223,40488.607142857145
2015-10-11,49704.0,154122.28958129883,None,None,Sunday,10,2015,3.100802542678634,40430.17857142857
2015-10-12,42240.0,131511.83345031738,ColumbusDay,National,Monday,10,2015,3.1134430267594078,40579.07142857143
2015-10-13,35681.0,108708.14134216309,None,None,Tuesday,10,2015,3.0466674516455,40516.78571428572
2015-10-14,34248.0,104247.49565124512,None,None,Wednesday,10,2015,3.043900246766092,40538.32142857143
2015-10-15,36353.0,111927.65724182129,None,None,Thursday,10,2015,3.078911155663117,40622.42857142857
2015-10-16,38422.0,118624.23654174805,None,None,Friday,10,2015,3.0874040013988875,40612.892857142855
2015-10-17,47813.0,147469.22763061523,None,None,Saturday,10,2015,3.084291461121771,40596.25
2015-10-18,48964.0,155719.8819885254,None,None,Sunday,10,2015,3.1802933173050687,40560.0
2015-10-19,35302.0,111772.45373535156,None,None,Monday,10,2015,3.1661790758413564,40529.892857142855
2015-10-20,33104.0,101762.23638916016,None,None,Tuesday,10,2015,3.0740163239838134,40515.107142857145
2015-10-21,32411.0,99718.12994384766,None,None,Wednesday,10,2015,3.0766755096679415,40476.32142857143
2015-10-22,32770.0,100674.18148803711,None,None,Thursday,10,2015,3.0721446899004308,40469.28571428572
2015-10-23,38021.0,116915.96185302734,None,None,Friday,10,2015,3.0750364759745232,40445.75
2015-10-24,45006.0,139742.8299560547,None,None,Saturday,10,2015,3.104982223615844,40387.53571428572
2015-10-25,46179.0,143330.61892700195,None,None,Sunday,10,2015,3.103805169600943,40336.32142857143
2015-10-26,35092.0,110343.42065429688,None,None,Monday,10,2015,3.144403871375153,40365.96428571428
2015-10-27,32319.0,99621.93659973145,None,None,Tuesday,10,2015,3.0824572728033495,40426.82142857143
2015-10-28,31267.0,96538.51722717285,None,None,Wednesday,10,2015,3.0875529224797025,40426.71428571428
2015-10-29,33232.0,102925.84049987793,None,None,Thursday,10,2015,3.0971906746472655,40267.96428571428
2015-10-30,40514.0,125774.71987915039,None,None,Friday,10,2015,3.10447548697118,40130.03571428572
2015-10-31,42743.0,133253.1561279297,Halloween,Cultural,Saturday,10,2015,3.117543366818653,39703.46428571428
